utterance_id,source,target
0-PMUL4081,u-26,s-52
1-PMUL4081,s-52,u-39
2-PMUL4081,u-39,s-52
3-PMUL4081,s-52,u-25
4-PMUL4081,u-25,s-23
5-PMUL4081,s-23,u-37
6-PMUL4081,u-37,s-70
7-PMUL4081,s-70,u-22
8-PMUL4081,u-22,s-23
9-PMUL4081,s-23,u-11
10-PMUL4081,u-11,s-3
11-PMUL4081,s-3,u-46
12-PMUL4081,u-46,s-46
0-PMUL1212,u-4,s-10
1-PMUL1212,s-10,u-8
2-PMUL1212,u-8,s-22
3-PMUL1212,s-22,u-61
4-PMUL1212,u-61,s-16
5-PMUL1212,s-16,u-11
6-PMUL1212,u-11,s-3
7-PMUL1212,s-3,u-61
8-PMUL1212,u-61,s-48
9-PMUL1212,s-48,u-28
10-PMUL1212,u-28,s-75
11-PMUL1212,s-75,u-29
12-PMUL1212,u-29,s-68
13-PMUL1212,s-68,u-26
14-PMUL1212,u-26,s-58
15-PMUL1212,s-58,u-26
16-PMUL1212,u-26,s-77
17-PMUL1212,s-77,u-46
18-PMUL1212,u-46,s-42
0-PMUL2526,u-20,s-28
1-PMUL2526,s-28,u-45
2-PMUL2526,u-45,s-63
3-PMUL2526,s-63,u-18
4-PMUL2526,u-18,s-73
5-PMUL2526,s-73,u-11
6-PMUL2526,u-11,s-29
7-PMUL2526,s-29,u-11
8-PMUL2526,u-11,s-3
9-PMUL2526,s-3,u-26
10-PMUL2526,u-26,s-77
11-PMUL2526,s-77,u-56
12-PMUL2526,u-56,s-55
13-PMUL2526,s-55,u-9
14-PMUL2526,u-9,s-62
15-PMUL2526,s-62,u-9
16-PMUL2526,u-9,s-67
17-PMUL2526,s-67,u-47
18-PMUL2526,u-47,s-41
0-PMUL3179,u-25,s-70
1-PMUL3179,s-70,u-11
2-PMUL3179,u-11,s-62
3-PMUL3179,s-62,u-47
4-PMUL3179,u-47,s-43
5-PMUL3179,s-43,u-25
6-PMUL3179,u-25,s-77
7-PMUL3179,s-77,u-26
8-PMUL3179,u-26,s-61
9-PMUL3179,s-61,u-57
10-PMUL3179,u-57,s-77
11-PMUL3179,s-77,u-9
12-PMUL3179,u-9,s-1
13-PMUL3179,s-1,u-11
14-PMUL3179,u-11,s-75
15-PMUL3179,s-75,u-47
16-PMUL3179,u-47,s-41
0-WOZ20094,u-25,s-23
1-WOZ20094,s-23,u-24
2-WOZ20094,u-24,s-23
3-WOZ20094,s-23,u-37
4-WOZ20094,u-37,s-72
5-WOZ20094,s-72,u-48
6-WOZ20094,u-48,s-54
7-WOZ20094,s-54,u-47
8-WOZ20094,u-47,s-63
9-WOZ20094,s-63,u-47
10-WOZ20094,u-47,s-51
0-PMUL4395,u-0,s-76
1-PMUL4395,s-76,u-56
2-PMUL4395,u-56,s-52
3-PMUL4395,s-52,u-2
4-PMUL4395,u-2,s-10
5-PMUL4395,s-10,u-2
6-PMUL4395,u-2,s-77
7-PMUL4395,s-77,u-56
8-PMUL4395,u-56,s-75
9-PMUL4395,s-75,u-26
10-PMUL4395,u-26,s-77
11-PMUL4395,s-77,u-26
12-PMUL4395,u-26,s-77
13-PMUL4395,s-77,u-56
14-PMUL4395,u-56,s-62
15-PMUL4395,s-62,u-40
16-PMUL4395,u-40,s-68
17-PMUL4395,s-68,u-2
18-PMUL4395,u-2,s-66
19-PMUL4395,s-66,u-0
20-PMUL4395,u-0,s-17
21-PMUL4395,s-17,u-1
22-PMUL4395,u-1,s-19
23-PMUL4395,s-19,u-47
24-PMUL4395,u-47,s-33
25-PMUL4395,s-33,u-47
26-PMUL4395,u-47,s-65
0-MUL0075,u-17,s-73
1-MUL0075,s-73,u-14
2-MUL0075,u-14,s-27
3-MUL0075,s-27,u-15
4-MUL0075,u-15,s-73
5-MUL0075,s-73,u-36
6-MUL0075,u-36,s-24
7-MUL0075,s-24,u-43
8-MUL0075,u-43,s-26
9-MUL0075,s-26,u-25
10-MUL0075,u-25,s-52
11-MUL0075,s-52,u-11
12-MUL0075,u-11,s-3
13-MUL0075,s-3,u-9
14-MUL0075,u-9,s-1
15-MUL0075,s-1,u-47
16-MUL0075,u-47,s-63
0-PMUL4810,u-0,s-13
1-PMUL4810,s-13,u-5
2-PMUL4810,u-5,s-6
3-PMUL4810,s-6,u-0
4-PMUL4810,u-0,s-20
5-PMUL4810,s-20,u-1
6-PMUL4810,u-1,s-48
7-PMUL4810,s-48,u-1
8-PMUL4810,u-1,s-18
0-SNG02307,u-9,s-9
1-SNG02307,s-9,u-6
2-SNG02307,u-6,s-1
3-SNG02307,s-1,u-9
4-SNG02307,u-9,s-0
5-SNG02307,s-0,u-47
6-SNG02307,u-47,s-63
7-SNG02307,s-63,u-46
8-SNG02307,u-46,s-33
0-MUL2629,u-28,s-71
1-MUL2629,s-71,u-35
2-MUL2629,u-35,s-71
3-MUL2629,s-71,u-29
4-MUL2629,u-29,s-59
5-MUL2629,s-59,u-56
6-MUL2629,u-56,s-52
7-MUL2629,s-52,u-20
8-MUL2629,u-20,s-69
9-MUL2629,s-69,u-14
10-MUL2629,u-14,s-24
11-MUL2629,s-24,u-56
12-MUL2629,u-56,s-52
13-MUL2629,s-52,u-47
14-MUL2629,u-47,s-63
15-MUL2629,s-63,u-47
16-MUL2629,u-47,s-41
0-MUL0190,u-0,s-23
1-MUL0190,s-23,u-25
2-MUL0190,u-25,s-23
3-MUL0190,s-23,u-47
4-MUL0190,u-47,s-41
5-MUL0190,s-41,u-16
6-MUL0190,u-16,s-22
7-MUL0190,s-22,u-61
8-MUL0190,u-61,s-3
9-MUL0190,s-3,u-9
10-MUL0190,u-9,s-2
11-MUL0190,s-2,u-10
12-MUL0190,u-10,s-1
13-MUL0190,s-1,u-56
14-MUL0190,u-56,s-67
15-MUL0190,s-67,u-47
16-MUL0190,u-47,s-30
0-SNG01482,u-30,s-52
1-SNG01482,s-52,u-56
2-SNG01482,u-56,s-57
3-SNG01482,s-57,u-47
4-SNG01482,u-47,s-65
0-PMUL0838,u-34,s-54
1-PMUL0838,s-54,u-11
2-PMUL0838,u-11,s-3
3-PMUL0838,s-3,u-11
4-PMUL0838,u-11,s-3
5-PMUL0838,s-3,u-0
6-PMUL0838,u-0,s-17
7-PMUL0838,s-17,u-8
8-PMUL0838,u-8,s-17
9-PMUL0838,s-17,u-11
10-PMUL0838,u-11,s-5
11-PMUL0838,s-5,u-46
12-PMUL0838,u-46,s-41
0-SNG01532,u-30,s-52
1-SNG01532,s-52,u-56
2-SNG01532,u-56,s-67
3-SNG01532,s-67,u-47
4-SNG01532,u-47,s-34
5-SNG01532,s-34,u-46
6-SNG01532,u-46,s-45
0-MUL0166,u-25,s-23
1-MUL0166,s-23,u-37
2-MUL0166,u-37,s-73
3-MUL0166,s-73,u-57
4-MUL0166,u-57,s-62
5-MUL0166,s-62,u-16
6-MUL0166,u-16,s-28
7-MUL0166,s-28,u-57
8-MUL0166,u-57,s-54
9-MUL0166,s-54,u-47
10-MUL0166,u-47,s-46
0-WOZ20410,u-25,s-70
1-WOZ20410,s-70,u-45
2-WOZ20410,u-45,s-23
3-WOZ20410,s-23,u-56
4-WOZ20410,u-56,s-62
5-WOZ20410,s-62,u-47
6-WOZ20410,u-47,s-51
0-SNG1321,u-34,s-75
1-SNG1321,s-75,u-56
2-SNG1321,u-56,s-56
3-SNG1321,s-56,u-47
4-SNG1321,u-47,s-46
0-SNG0162,u-30,s-54
1-SNG0162,s-54,u-56
2-SNG0162,u-56,s-52
3-SNG0162,s-52,u-54
4-SNG0162,u-54,s-63
0-PMUL1275,u-28,s-59
1-PMUL1275,s-59,u-36
2-PMUL1275,u-36,s-59
3-PMUL1275,s-59,u-56
4-PMUL1275,u-56,s-57
0-PMUL2322,u-25,s-68
1-PMUL2322,s-68,u-25
2-PMUL2322,u-25,s-23
3-PMUL2322,s-23,u-22
4-PMUL2322,u-22,s-23
5-PMUL2322,s-23,u-61
6-PMUL2322,u-61,s-3
7-PMUL2322,s-3,u-28
8-PMUL2322,u-28,s-76
9-PMUL2322,s-76,u-26
10-PMUL2322,u-26,s-77
11-PMUL2322,s-77,u-36
12-PMUL2322,u-36,s-62
13-PMUL2322,s-62,u-56
14-PMUL2322,u-56,s-54
15-PMUL2322,s-54,u-47
16-PMUL2322,u-47,s-36
0-MUL0246,u-0,s-48
1-MUL0246,s-48,u-8
2-MUL0246,u-8,s-48
3-MUL0246,s-48,u-1
4-MUL0246,u-1,s-18
5-MUL0246,s-18,u-25
6-MUL0246,u-25,s-54
7-MUL0246,s-54,u-11
8-MUL0246,u-11,s-10
9-MUL0246,s-10,u-11
10-MUL0246,u-11,s-22
11-MUL0246,s-22,u-61
12-MUL0246,u-61,s-22
13-MUL0246,s-22,u-41
14-MUL0246,u-41,s-21
15-MUL0246,s-21,u-12
16-MUL0246,u-12,s-3
17-MUL0246,s-3,u-54
18-MUL0246,u-54,s-45
0-PMUL0053,u-25,s-69
1-PMUL0053,s-69,u-42
2-PMUL0053,u-42,s-23
3-PMUL0053,s-23,u-25
4-PMUL0053,u-25,s-23
5-PMUL0053,s-23,u-11
6-PMUL0053,u-11,s-3
7-PMUL0053,s-3,u-17
8-PMUL0053,u-17,s-29
9-PMUL0053,s-29,u-56
10-PMUL0053,u-56,s-56
11-PMUL0053,s-56,u-16
12-PMUL0053,u-16,s-29
13-PMUL0053,s-29,u-9
14-PMUL0053,u-9,s-2
15-PMUL0053,s-2,u-47
16-PMUL0053,u-47,s-1
17-PMUL0053,s-1,u-47
18-PMUL0053,u-47,s-45
0-SNG01882,u-9,s-48
1-SNG01882,s-48,u-9
2-SNG01882,u-9,s-0
0-MUL2669,u-34,s-71
1-MUL2669,s-71,u-35
2-MUL2669,u-35,s-59
3-MUL2669,s-59,u-56
4-MUL2669,u-56,s-3
5-MUL2669,s-3,u-35
6-MUL2669,u-35,s-58
7-MUL2669,s-58,u-14
8-MUL2669,u-14,s-28
9-MUL2669,s-28,u-44
10-MUL2669,u-44,s-28
11-MUL2669,s-28,u-18
12-MUL2669,u-18,s-58
13-MUL2669,s-58,u-11
14-MUL2669,u-11,s-16
15-MUL2669,s-16,u-12
16-MUL2669,u-12,s-4
17-MUL2669,s-4,u-47
18-MUL2669,u-47,s-41
0-MUL0530,u-0,s-7
1-MUL0530,s-7,u-6
2-MUL0530,u-6,s-17
3-MUL0530,s-17,u-11
4-MUL0530,u-11,s-5
5-MUL0530,s-5,u-34
6-MUL0530,u-34,s-58
7-MUL0530,s-58,u-56
8-MUL0530,u-56,s-56
9-MUL0530,s-56,u-47
10-MUL0530,u-47,s-53
11-MUL0530,s-53,u-47
12-MUL0530,u-47,s-64
0-SNG01785,u-30,s-52
1-SNG01785,s-52,u-56
2-SNG01785,u-56,s-55
3-SNG01785,s-55,u-46
4-SNG01785,u-46,s-41
0-SNG02136,u-0,s-17
1-SNG02136,s-17,u-6
2-SNG02136,u-6,s-9
3-SNG02136,s-9,u-0
4-SNG02136,u-0,s-13
5-SNG02136,s-13,u-0
6-SNG02136,u-0,s-10
7-SNG02136,s-10,u-0
8-SNG02136,u-0,s-18
9-SNG02136,s-18,u-47
10-SNG02136,u-47,s-63
11-SNG02136,s-63,u-49
12-SNG02136,u-49,s-41
0-PMUL0331,u-14,s-28
1-PMUL0331,s-28,u-11
2-PMUL0331,u-11,s-14
3-PMUL0331,s-14,u-5
4-PMUL0331,u-5,s-3
5-PMUL0331,s-3,u-56
6-PMUL0331,u-56,s-52
7-PMUL0331,s-52,u-25
8-PMUL0331,u-25,s-23
9-PMUL0331,s-23,u-23
10-PMUL0331,u-23,s-14
11-PMUL0331,s-14,u-10
12-PMUL0331,u-10,s-3
13-PMUL0331,s-3,u-9
14-PMUL0331,u-9,s-2
15-PMUL0331,s-2,u-10
16-PMUL0331,u-10,s-1
17-PMUL0331,s-1,u-47
18-PMUL0331,u-47,s-41
0-PMUL3824,u-25,s-75
1-PMUL3824,s-75,u-23
2-PMUL3824,u-23,s-23
3-PMUL3824,s-23,u-56
4-PMUL3824,u-56,s-67
5-PMUL3824,s-67,u-16
6-PMUL3824,u-16,s-26
7-PMUL3824,s-26,u-19
8-PMUL3824,u-19,s-22
9-PMUL3824,s-22,u-9
10-PMUL3824,u-9,s-0
11-PMUL3824,s-0,u-10
12-PMUL3824,u-10,s-58
13-PMUL3824,s-58,u-47
14-PMUL3824,u-47,s-41
0-PMUL2374,u-35,s-59
1-PMUL2374,s-59,u-56
2-PMUL2374,u-56,s-54
3-PMUL2374,s-54,u-56
4-PMUL2374,u-56,s-57
5-PMUL2374,s-57,u-25
6-PMUL2374,u-25,s-23
7-PMUL2374,s-23,u-56
8-PMUL2374,u-56,s-54
9-PMUL2374,s-54,u-47
10-PMUL2374,u-47,s-41
0-SNG01904,u-30,s-52
1-SNG01904,s-52,u-56
2-SNG01904,u-56,s-54
3-SNG01904,s-54,u-46
4-SNG01904,u-46,s-54
5-SNG01904,s-54,u-47
6-SNG01904,u-47,s-65
0-PMUL0671,u-0,s-17
1-PMUL0671,s-17,u-11
2-PMUL0671,u-11,s-15
3-PMUL0671,s-15,u-40
4-PMUL0671,u-40,s-5
5-PMUL0671,s-5,u-25
6-PMUL0671,u-25,s-72
7-PMUL0671,s-72,u-11
8-PMUL0671,u-11,s-23
9-PMUL0671,s-23,u-12
10-PMUL0671,u-12,s-13
11-PMUL0671,s-13,u-12
12-PMUL0671,u-12,s-3
13-PMUL0671,s-3,u-54
14-PMUL0671,u-54,s-41
0-SNG01260,u-31,s-53
1-SNG01260,s-53,u-56
2-SNG01260,u-56,s-52
3-SNG01260,s-52,u-47
4-SNG01260,u-47,s-63
0-PMUL1461,u-43,s-77
1-PMUL1461,s-77,u-34
2-PMUL1461,u-34,s-73
3-PMUL1461,s-73,u-56
4-PMUL1461,u-56,s-52
5-PMUL1461,s-52,u-0
6-PMUL1461,u-0,s-7
7-PMUL1461,s-7,u-61
8-PMUL1461,u-61,s-3
9-PMUL1461,s-3,u-0
10-PMUL1461,u-0,s-66
11-PMUL1461,s-66,u-39
12-PMUL1461,u-39,s-5
13-PMUL1461,s-5,u-47
14-PMUL1461,u-47,s-36
0-SNG01451,u-16,s-28
1-SNG01451,s-28,u-14
2-SNG01451,u-14,s-29
3-SNG01451,s-29,u-15
4-SNG01451,u-15,s-26
5-SNG01451,s-26,u-11
6-SNG01451,u-11,s-21
7-SNG01451,s-21,u-41
8-SNG01451,u-41,s-3
9-SNG01451,s-3,u-46
10-SNG01451,u-46,s-41
0-PMUL2487,u-23,s-23
1-PMUL2487,s-23,u-44
2-PMUL2487,u-44,s-23
3-PMUL2487,s-23,u-11
4-PMUL2487,u-11,s-3
5-PMUL2487,s-3,u-47
6-PMUL2487,u-47,s-63
7-PMUL2487,s-63,u-35
8-PMUL2487,u-35,s-55
9-PMUL2487,s-55,u-56
10-PMUL2487,u-56,s-54
11-PMUL2487,s-54,u-9
12-PMUL2487,u-9,s-1
13-PMUL2487,s-1,u-46
14-PMUL2487,u-46,s-41
0-PMUL0971,u-0,s-23
1-PMUL0971,s-23,u-24
2-PMUL0971,u-24,s-63
3-PMUL0971,s-63,u-47
4-PMUL0971,u-47,s-41
0-SNG0810,u-16,s-72
1-SNG0810,s-72,u-11
2-SNG0810,u-11,s-3
3-SNG0810,s-3,u-54
4-SNG0810,u-54,s-50
0-MUL2503,u-35,s-59
1-MUL2503,s-59,u-36
2-MUL2503,u-36,s-59
3-MUL2503,s-59,u-56
4-MUL2503,u-56,s-54
5-MUL2503,s-54,u-15
6-MUL2503,u-15,s-69
7-MUL2503,s-69,u-20
8-MUL2503,u-20,s-24
9-MUL2503,s-24,u-11
10-MUL2503,u-11,s-3
0-PMUL3315,u-25,s-75
1-PMUL3315,s-75,u-11
2-PMUL3315,u-11,s-3
3-PMUL3315,s-3,u-28
4-PMUL3315,u-28,s-77
5-PMUL3315,s-77,u-36
6-PMUL3315,u-36,s-67
7-PMUL3315,s-67,u-9
8-PMUL3315,u-9,s-2
9-PMUL3315,s-2,u-10
10-PMUL3315,u-10,s-1
11-PMUL3315,s-1,u-47
12-PMUL3315,u-47,s-41
0-PMUL2715,u-15,s-26
1-PMUL2715,s-26,u-61
2-PMUL2715,u-61,s-22
3-PMUL2715,s-22,u-12
4-PMUL2715,u-12,s-4
5-PMUL2715,s-4,u-28
6-PMUL2715,u-28,s-76
7-PMUL2715,s-76,u-35
8-PMUL2715,u-35,s-66
9-PMUL2715,s-66,u-36
10-PMUL2715,u-36,s-59
11-PMUL2715,s-59,u-56
12-PMUL2715,u-56,s-61
13-PMUL2715,s-61,u-9
14-PMUL2715,u-9,s-1
15-PMUL2715,s-1,u-47
16-PMUL2715,u-47,s-41
0-PMUL3687,u-0,s-8
1-PMUL3687,s-8,u-0
2-PMUL3687,u-0,s-17
3-PMUL3687,s-17,u-1
4-PMUL3687,u-1,s-19
5-PMUL3687,s-19,u-28
6-PMUL3687,u-28,s-77
7-PMUL3687,s-77,u-56
8-PMUL3687,u-56,s-60
9-PMUL3687,s-60,u-46
10-PMUL3687,u-46,s-45
0-PMUL0968,u-0,s-10
1-PMUL0968,s-10,u-5
2-PMUL0968,u-5,s-17
3-PMUL0968,s-17,u-8
4-PMUL0968,u-8,s-48
5-PMUL0968,s-48,u-25
6-PMUL0968,u-25,s-23
7-PMUL0968,s-23,u-11
8-PMUL0968,u-11,s-11
9-PMUL0968,s-11,u-8
10-PMUL0968,u-8,s-17
11-PMUL0968,s-17,u-61
12-PMUL0968,u-61,s-5
13-PMUL0968,s-5,u-25
14-PMUL0968,u-25,s-23
15-PMUL0968,s-23,u-22
16-PMUL0968,u-22,s-23
17-PMUL0968,s-23,u-56
18-PMUL0968,u-56,s-54
19-PMUL0968,s-54,u-47
20-PMUL0968,u-47,s-40
21-PMUL0968,s-40,u-47
22-PMUL0968,u-47,s-46
0-SNG01302,u-33,s-53
1-SNG01302,s-53,u-56
2-SNG01302,u-56,s-53
3-SNG01302,s-53,u-46
4-SNG01302,u-46,s-46
0-WOZ20005,u-22,s-23
1-WOZ20005,s-23,u-23
2-WOZ20005,u-23,s-23
3-WOZ20005,s-23,u-56
4-WOZ20005,u-56,s-23
5-WOZ20005,s-23,u-46
6-WOZ20005,u-46,s-51
0-SSNG0249,u-15,s-25
1-SSNG0249,s-25,u-14
2-SSNG0249,u-14,s-74
3-SSNG0249,s-74,u-11
4-SSNG0249,u-11,s-4
5-SSNG0249,s-4,u-46
6-SSNG0249,u-46,s-39
0-MUL1296,u-0,s-29
1-MUL1296,s-29,u-11
2-MUL1296,u-11,s-14
3-MUL1296,s-14,u-5
4-MUL1296,u-5,s-14
5-MUL1296,s-14,u-61
6-MUL1296,u-61,s-21
7-MUL1296,s-21,u-11
8-MUL1296,u-11,s-4
9-MUL1296,s-4,u-23
10-MUL1296,u-23,s-23
11-MUL1296,s-23,u-56
12-MUL1296,u-56,s-67
13-MUL1296,s-67,u-49
14-MUL1296,u-49,s-49
0-MUL2408,u-43,s-58
1-MUL2408,s-58,u-58
2-MUL2408,u-58,s-62
3-MUL2408,s-62,u-25
4-MUL2408,u-25,s-23
5-MUL2408,s-23,u-22
6-MUL2408,u-22,s-23
7-MUL2408,s-23,u-24
8-MUL2408,u-24,s-23
9-MUL2408,s-23,u-56
10-MUL2408,u-56,s-55
11-MUL2408,s-55,u-47
12-MUL2408,u-47,s-33
0-PMUL1070,u-0,s-17
1-PMUL1070,s-17,u-7
2-PMUL1070,u-7,s-11
3-PMUL1070,s-11,u-45
4-PMUL1070,u-45,s-18
5-PMUL1070,s-18,u-61
6-PMUL1070,u-61,s-15
7-PMUL1070,s-15,u-51
8-PMUL1070,u-51,s-5
9-PMUL1070,s-5,u-43
10-PMUL1070,u-43,s-74
11-PMUL1070,s-74,u-56
12-PMUL1070,u-56,s-54
13-PMUL1070,s-54,u-47
14-PMUL1070,u-47,s-47
15-PMUL1070,s-47,u-47
16-PMUL1070,u-47,s-64
0-MUL2328,u-25,s-23
1-MUL2328,s-23,u-22
2-MUL2328,u-22,s-14
3-MUL2328,s-14,u-11
4-MUL2328,u-11,s-21
5-MUL2328,s-21,u-41
6-MUL2328,u-41,s-3
7-MUL2328,s-3,u-35
8-MUL2328,u-35,s-59
9-MUL2328,s-59,u-47
10-MUL2328,u-47,s-41
0-MUL1783,u-0,s-54
1-MUL1783,s-54,u-56
2-MUL1783,u-56,s-54
3-MUL1783,s-54,u-0
4-MUL1783,u-0,s-17
5-MUL1783,s-17,u-0
6-MUL1783,u-0,s-20
7-MUL1783,s-20,u-37
8-MUL1783,u-37,s-18
9-MUL1783,s-18,u-0
10-MUL1783,u-0,s-62
11-MUL1783,s-62,u-46
12-MUL1783,u-46,s-41
0-SNG0176,u-30,s-54
1-SNG0176,s-54,u-56
2-SNG0176,u-56,s-52
3-SNG0176,s-52,u-47
4-SNG0176,u-47,s-41
0-SNG01232,u-30,s-52
1-SNG01232,s-52,u-56
2-SNG01232,u-56,s-58
3-SNG01232,s-58,u-56
4-SNG01232,u-56,s-56
5-SNG01232,s-56,u-47
6-SNG01232,u-47,s-63
7-SNG01232,s-63,u-47
8-SNG01232,u-47,s-46
0-PMUL2292,u-0,s-62
1-PMUL2292,s-62,u-56
2-PMUL2292,u-56,s-61
3-PMUL2292,s-61,u-25
4-PMUL2292,u-25,s-23
0-PMUL0314,u-15,s-26
1-PMUL0314,s-26,u-14
2-PMUL0314,u-14,s-71
3-PMUL0314,s-71,u-17
4-PMUL0314,u-17,s-22
5-PMUL0314,s-22,u-11
6-PMUL0314,u-11,s-70
7-PMUL0314,s-70,u-25
8-PMUL0314,u-25,s-23
9-PMUL0314,s-23,u-12
10-PMUL0314,u-12,s-3
11-PMUL0314,s-3,u-9
12-PMUL0314,u-9,s-8
13-PMUL0314,s-8,u-9
14-PMUL0314,u-9,s-1
15-PMUL0314,s-1,u-46
16-PMUL0314,u-46,s-41
0-PMUL3430,u-28,s-77
1-PMUL3430,s-77,u-56
2-PMUL3430,u-56,s-56
3-PMUL3430,s-56,u-20
4-PMUL3430,u-20,s-71
5-PMUL3430,s-71,u-15
6-PMUL3430,u-15,s-70
7-PMUL3430,s-70,u-51
8-PMUL3430,u-51,s-29
9-PMUL3430,s-29,u-9
10-PMUL3430,u-9,s-2
11-PMUL3430,s-2,u-9
12-PMUL3430,u-9,s-0
13-PMUL3430,s-0,u-47
14-PMUL3430,u-47,s-38
0-PMUL4574,u-34,s-52
1-PMUL4574,s-52,u-56
2-PMUL4574,u-56,s-66
3-PMUL4574,s-66,u-16
4-PMUL4574,u-16,s-69
5-PMUL4574,s-69,u-20
6-PMUL4574,u-20,s-29
7-PMUL4574,s-29,u-49
8-PMUL4574,u-49,s-63
9-PMUL4574,s-63,u-11
10-PMUL4574,u-11,s-3
11-PMUL4574,s-3,u-47
12-PMUL4574,u-47,s-40
13-PMUL4574,s-40,u-55
14-PMUL4574,u-55,s-41
0-PMUL0213,u-27,s-73
1-PMUL0213,s-73,u-18
2-PMUL0213,u-18,s-28
3-PMUL0213,s-28,u-14
4-PMUL0213,u-14,s-28
5-PMUL0213,s-28,u-21
6-PMUL0213,u-21,s-24
7-PMUL0213,s-24,u-25
8-PMUL0213,u-25,s-24
9-PMUL0213,s-24,u-11
10-PMUL0213,u-11,s-23
0-PMUL0285,u-25,s-69
1-PMUL0285,s-69,u-24
2-PMUL0285,u-24,s-23
3-PMUL0285,s-23,u-56
4-PMUL0285,u-56,s-54
5-PMUL0285,s-54,u-11
6-PMUL0285,u-11,s-3
7-PMUL0285,s-3,u-46
8-PMUL0285,u-46,s-4
9-PMUL0285,s-4,u-14
10-PMUL0285,u-14,s-27
11-PMUL0285,s-27,u-56
12-PMUL0285,u-56,s-52
13-PMUL0285,s-52,u-56
14-PMUL0285,u-56,s-67
15-PMUL0285,s-67,u-9
16-PMUL0285,u-9,s-2
17-PMUL0285,s-2,u-10
18-PMUL0285,u-10,s-23
19-PMUL0285,s-23,u-9
20-PMUL0285,u-9,s-1
21-PMUL0285,s-1,u-47
22-PMUL0285,u-47,s-33
23-PMUL0285,s-33,u-47
24-PMUL0285,u-47,s-63
0-SNG0294,u-3,s-13
1-SNG0294,s-13,u-5
2-SNG0294,u-5,s-48
3-SNG0294,s-48,u-50
4-SNG0294,u-50,s-48
5-SNG0294,s-48,u-61
6-SNG0294,u-61,s-5
7-SNG0294,s-5,u-47
8-SNG0294,u-47,s-41
0-MUL2422,u-23,s-23
1-MUL2422,s-23,u-56
2-MUL2422,u-56,s-67
3-MUL2422,s-67,u-28
4-MUL2422,u-28,s-73
5-MUL2422,s-73,u-29
6-MUL2422,u-29,s-61
7-MUL2422,s-61,u-56
8-MUL2422,u-56,s-56
9-MUL2422,s-56,u-47
10-MUL2422,u-47,s-47
11-MUL2422,s-47,u-46
12-MUL2422,u-46,s-33
0-SNG01612,u-30,s-52
1-SNG01612,s-52,u-56
2-SNG01612,u-56,s-52
3-SNG01612,s-52,u-47
4-SNG01612,u-47,s-45
0-PMUL0678,u-25,s-23
1-PMUL0678,s-23,u-23
2-PMUL0678,u-23,s-69
3-PMUL0678,s-69,u-38
4-PMUL0678,u-38,s-66
5-PMUL0678,s-66,u-36
6-PMUL0678,u-36,s-23
7-PMUL0678,s-23,u-56
8-PMUL0678,u-56,s-54
9-PMUL0678,s-54,u-0
10-PMUL0678,u-0,s-13
11-PMUL0678,s-13,u-7
12-PMUL0678,u-7,s-17
13-PMUL0678,s-17,u-37
14-PMUL0678,u-37,s-18
15-PMUL0678,s-18,u-47
16-PMUL0678,u-47,s-45
0-PMUL4950,u-25,s-23
1-PMUL4950,s-23,u-48
2-PMUL4950,u-48,s-63
3-PMUL4950,s-63,u-56
4-PMUL4950,u-56,s-54
5-PMUL4950,s-54,u-34
6-PMUL4950,u-34,s-25
7-PMUL4950,s-25,u-11
8-PMUL4950,u-11,s-3
9-PMUL4950,s-3,u-47
10-PMUL4950,u-47,s-36
0-MUL2451,u-34,s-75
1-MUL2451,s-75,u-47
2-MUL2451,u-47,s-63
3-MUL2451,s-63,u-25
4-MUL2451,u-25,s-23
5-MUL2451,s-23,u-56
6-MUL2451,u-56,s-54
7-MUL2451,s-54,u-9
8-MUL2451,u-9,s-2
9-MUL2451,s-2,u-8
10-MUL2451,u-8,s-1
11-MUL2451,s-1,u-47
12-MUL2451,u-47,s-65
0-PMUL2189,u-28,s-75
1-PMUL2189,s-75,u-28
2-PMUL2189,u-28,s-75
3-PMUL2189,s-75,u-56
4-PMUL2189,u-56,s-54
5-PMUL2189,s-54,u-25
6-PMUL2189,u-25,s-70
7-PMUL2189,s-70,u-36
8-PMUL2189,u-36,s-23
9-PMUL2189,s-23,u-23
10-PMUL2189,u-23,s-23
11-PMUL2189,s-23,u-61
12-PMUL2189,u-61,s-3
13-PMUL2189,s-3,u-9
14-PMUL2189,u-9,s-10
15-PMUL2189,s-10,u-48
16-PMUL2189,u-48,s-63
17-PMUL2189,s-63,u-9
18-PMUL2189,u-9,s-2
19-PMUL2189,s-2,u-6
20-PMUL2189,u-6,s-1
21-PMUL2189,s-1,u-47
22-PMUL2189,u-47,s-45
0-MUL2071,u-16,s-27
1-MUL2071,s-27,u-16
2-MUL2071,u-16,s-28
3-MUL2071,s-28,u-15
4-MUL2071,u-15,s-69
5-MUL2071,s-69,u-11
6-MUL2071,u-11,s-21
7-MUL2071,s-21,u-13
8-MUL2071,u-13,s-3
9-MUL2071,s-3,u-16
10-MUL2071,u-16,s-8
11-MUL2071,s-8,u-7
12-MUL2071,u-7,s-48
13-MUL2071,s-48,u-61
14-MUL2071,u-61,s-15
15-MUL2071,s-15,u-61
16-MUL2071,u-61,s-67
17-MUL2071,s-67,u-46
18-MUL2071,u-46,s-5
0-SNG0418,u-0,s-7
1-SNG0418,s-7,u-4
2-SNG0418,u-4,s-17
